#timestamp tx ty tz qx qy qz qw
1556456369.207466 139.99526977539062 -22.001813888549805 -7.610192775726318 0.03900611773133278 0.02986554615199566 0.7145397067070007 0.6978678703308105
1556456369.707947 140.34353637695312 -22.005373001098633 -7.6453633308410645 0.039288464933633804 0.029997238889336586 0.7149614691734314 0.6974143385887146
1556456370.108234 140.69854736328125 -22.01059341430664 -7.685398101806641 0.03972426801919937 0.030075183138251305 0.7154436707496643 0.6968916058540344
1556456370.608719 141.2274169921875 -22.021320343017578 -7.746735095977783 0.04032524302601814 0.029733361676335335 0.715966522693634 0.6963345408439636
1556456371.009046 141.68234252929688 -22.024080276489258 -7.7969584465026855 0.04057743400335312 0.029892994090914726 0.7159259915351868 0.6963547468185425
1556456371.50944 142.4066925048828 -22.034992218017578 -7.880631923675537 0.04082423448562622 0.030536994338035583 0.7136285305023193 0.6986668109893799
1556456371.909834 143.03817749023438 -22.05971908569336 -7.954102516174316 0.041617512702941895 0.03064941242337227 0.7089055776596069 0.7034070491790771
1556456372.410297 143.94915771484375 -22.11910629272461 -8.062154769897461 0.04234805330634117 0.030794434249401093 0.7020751237869263 0.7101752161979675
1556456372.810608 144.7085418701172 -22.170162200927734 -8.163799285888672 0.04211783781647682 0.03185693547129631 0.6949378848075867 0.7171279788017273
1556456373.311012 145.95950317382812 -22.292625427246094 -8.30176067352295 0.04203631728887558 0.03324798867106438 0.6798193454742432 0.7314186692237854
1556456373.811478 147.4285888671875 -22.530447006225586 -8.481345176696777 0.03966803848743439 0.03684266284108162 0.6490654349327087 0.7588037848472595
1556456374.211823 148.73756408691406 -22.894330978393555 -8.647600173950195 0.03803602233529091 0.04084676504135132 0.6132410764694214 0.7879214882850647
1556456374.712249 150.4609375 -23.629575729370117 -8.876202583312988 0.03694453462958336 0.04401421919465065 0.5587677955627441 0.8273309469223022
1556456375.212689 152.20657348632812 -24.67058563232422 -9.111961364746094 0.03490239381790161 0.05007174238562584 0.4947318434715271 0.8668997287750244
1556456375.613008 153.4764404296875 -25.772289276123047 -9.304071426391602 0.035162314772605896 0.05037115514278412 0.43253105878829956 0.899523913860321
1556456376.013366 154.63134765625 -27.083330154418945 -9.487924575805664 0.034204453229904175 0.05377974361181259 0.36629718542099 0.9283125400543213
1556456376.413691 155.54373168945312 -28.443288803100586 -9.648777961730957 0.03292347490787506 0.05821869894862175 0.30187928676605225 0.9509971141815186
1556456376.71396 156.11460876464844 -29.546377182006836 -9.775580406188965 0.03353375941514969 0.0612599216401577 0.2549072802066803 0.9644402265548706
1556456377.114318 156.6868896484375 -31.10613250732422 -9.92469310760498 0.030993541702628136 0.06463821977376938 0.19062788784503937 0.9790415167808533
1556456377.514661 157.0676727294922 -32.807525634765625 -10.065950393676758 0.03135649114847183 0.06544032692909241 0.13505832850933075 0.9881769418716431
1556456377.814939 157.28744506835938 -34.1693229675293 -10.170769691467285 0.03157409280538559 0.06840851902961731 0.10082065314054489 0.9920476675033569
1556456378.315368 157.49510192871094 -36.54930114746094 -10.348519325256348 0.027458231896162033 0.07557553052902222 0.0631578117609024 0.9947590231895447
1556456378.815786 157.6302947998047 -39.09352111816406 -10.517317771911621 0.02657938376069069 0.08261562138795853 0.0382874459028244 0.9954909682273865
1556456379.116084 157.63668823242188 -40.69429016113281 -10.609384536743164 0.027701372280716896 0.08325202763080597 0.021972112357616425 0.9959011077880859
1556456379.716588 157.47621154785156 -43.98832702636719 -10.787108421325684 0.024672579020261765 0.08022505044937134 -0.0013649244792759418 0.9964704513549805
1556456380.217013 157.33102416992188 -46.864723205566406 -10.92282772064209 0.031188152730464935 0.0851479098200798 -0.0071909003891050816 0.9958541393280029
1556456380.617323 157.15853881835938 -49.142120361328125 -11.06240177154541 0.02587902545928955 0.07973034679889679 -0.008282497525215149 0.9964460730552673
1556456381.217906 156.93174743652344 -52.56666564941406 -11.209456443786621 0.029688766226172447 0.07270319014787674 -0.008713128976523876 0.9968735575675964
1556456381.61825 156.7758026123047 -54.79610061645508 -11.34864330291748 0.031923770904541016 0.07199890911579132 -0.008900990709662437 0.9968540072441101
1556456382.218716 156.56103515625 -58.08780288696289 -11.52920913696289 0.02778119407594204 0.07101482152938843 -0.007489839103072882 0.9970601797103882
1556456382.619121 156.44476318359375 -60.261749267578125 -11.639458656311035 0.02656455710530281 0.07137396931648254 -0.00449586845934391 0.9970857501029968
1556456383.119531 156.302490234375 -63.02873229980469 -11.810401916503906 0.02843659371137619 0.07172207534313202 -0.0029248816426843405 0.9970149397850037
1556456383.619912 156.16871643066406 -65.9365463256836 -11.98801040649414 0.030200138688087463 0.07503736019134521 -0.002557864412665367 0.996720016002655
1556456384.220412 156.00152587890625 -69.59052276611328 -12.221037864685059 0.0310069490224123 0.07942211627960205 -0.0014990505296736956 0.9963575601577759
1556456384.820918 155.80203247070312 -73.46558380126953 -12.472554206848145 0.032116081565618515 0.0787959173321724 -0.0030074971728026867 0.9963688254356384
1556456385.421452 155.54774475097656 -77.62981414794922 -12.758482933044434 0.03262694180011749 0.07402929663658142 -0.005578604992479086 0.9967066049575806
1556456385.821835 155.3721466064453 -80.40342712402344 -12.947447776794434 0.035501979291439056 0.07404466718435287 -0.007837392389774323 0.9965919852256775
1556456386.422369 155.10311889648438 -84.58146667480469 -13.237131118774414 0.03409453481435776 0.07204627245664597 -0.006675537209957838 0.9967960715293884
1556456387.022897 154.8584442138672 -88.77713775634766 -13.527743339538574 0.03805125132203102 0.07273682951927185 -0.005482912063598633 0.9966099858283997
1556456387.423248 154.69093322753906 -91.61573791503906 -13.743844985961914 0.0366070456802845 0.07171878218650818 -0.004506681580096483 0.9967427253723145
1556456387.823563 154.529296875 -94.51580047607422 -13.974226951599121 0.039210762828588486 0.07091239839792252 -0.0019582323729991913 0.9967096447944641
1556456388.223902 154.3685302734375 -97.46995544433594 -14.214803695678711 0.03842907398939133 0.06850334256887436 0.0007957569905556738 0.9969101548194885
1556456388.724337 154.202392578125 -101.27301025390625 -14.521723747253418 0.04126310721039772 0.06529315561056137 0.0046380204148590565 0.9970018267631531
1556456389.124675 154.10235595703125 -104.37506866455078 -14.791248321533203 0.04162663221359253 0.06661871820688248 0.007782009895890951 0.9968794584274292
1556456389.525035 154.02845764160156 -107.50726318359375 -15.06736946105957 0.046491462737321854 0.06861699372529984 0.010468080639839172 0.9965042471885681
1556456389.925367 153.98208618164062 -110.65118408203125 -15.369168281555176 0.04440639168024063 0.07542773336172104 0.013919642195105553 0.9960647821426392
1556456390.325715 153.9162139892578 -113.83714294433594 -15.665179252624512 0.04551933333277702 0.07262982428073883 0.01612222194671631 0.9961892366409302
1556456390.92624 153.82920837402344 -118.7396240234375 -16.177091598510742 0.05049185827374458 0.0674079954624176 0.019048267975449562 0.9962649941444397
1556456391.326538 153.8157958984375 -122.00941467285156 -16.516544342041016 0.04764783754944801 0.0700477808713913 0.0215318463742733 0.9961723685264587
1556456391.92706 153.7877197265625 -126.99807739257812 -17.011661529541016 0.051631685346364975 0.06626792252063751 0.022339848801493645 0.9962146878242493
1556456392.527627 153.7709197998047 -131.9706573486328 -17.567869186401367 0.05117632448673248 0.07068368792533875 0.02174854837357998 0.9959477186203003
1556456393.12812 153.7274627685547 -136.9649200439453 -18.10757827758789 0.05150807276368141 0.07206367701292038 0.018828727304935455 0.9958912134170532
1556456393.728647 153.63412475585938 -141.8748016357422 -18.62809181213379 0.05130882188677788 0.07185309380292892 0.013389631174504757 0.9960046410560608
1556456394.129101 153.5550079345703 -145.10360717773438 -18.974628448486328 0.05533640831708908 0.07272384315729141 0.00985369086265564 0.9957670569419861
1556456394.529425 153.4713134765625 -148.25978088378906 -19.319766998291016 0.05115720257163048 0.07846464961767197 0.009467008523643017 0.9955584406852722
1556456394.929691 153.38314819335938 -151.4281768798828 -19.640750885009766 0.05178680270910263 0.07916328310966492 0.009701541624963284 0.9954683184623718
1556456395.229984 153.2790985107422 -153.78225708007812 -19.91652488708496 0.051714252680540085 0.07583405077457428 0.008897646330296993 0.9957387447357178
1556456395.630304 153.18328857421875 -156.95753479003906 -20.257427215576172 0.048409853130578995 0.07447383552789688 0.009385865181684494 0.9960030317306519
1556456396.130734 153.0352020263672 -160.97872924804688 -20.686782836914062 0.05856609344482422 0.07163119316101074 0.007497782818973064 0.9956820607185364
1556456396.631143 152.88951110839844 -164.99673461914062 -21.15245819091797 0.05409577488899231 0.07182170450687408 0.005763528402894735 0.9959327578544617
1556456397.031639 152.75233459472656 -168.22140502929688 -21.518129348754883 0.05706600844860077 0.07282836735248566 0.0007328448700718582 0.9957102537155151
1556456397.331827 152.61782836914062 -170.6326904296875 -21.80553436279297 0.05638367310166359 0.07314109802246094 -0.0038462518714368343 0.9957190752029419
1556456397.732157 152.41770935058594 -173.8878631591797 -22.1832275390625 0.058684512972831726 0.07581789791584015 -0.009794062003493309 0.9953451156616211
1556456398.032385 152.2205352783203 -176.32302856445312 -22.459693908691406 0.05898795649409294 0.07291657477617264 -0.012815240770578384 0.9955096244812012
1556456398.632859 151.77676391601562 -181.17613220214844 -23.060731887817383 0.05798516795039177 0.06575755774974823 -0.016979781910777092 0.9960047006607056
1556456398.933145 151.56039428710938 -183.5914764404297 -23.335548400878906 0.061036620289087296 0.06053457781672478 -0.017795903608202934 0.9961392879486084
1556456399.333494 151.27049255371094 -186.81167602539062 -23.731037139892578 0.059674862772226334 0.056453168392181396 -0.016384689137339592 0.9964855909347534
1556456399.733853 151.0069580078125 -190.06011962890625 -24.129016876220703 0.0624426044523716 0.05494791269302368 -0.013323095627129078 0.9964457750320435
1556456400.034102 150.82565307617188 -192.42706298828125 -24.43195915222168 0.06047314032912254 0.053357310593128204 -0.010509970597922802 0.9966872930526733
1556456400.634617 150.53533935546875 -197.15386962890625 -25.044343948364258 0.06584008783102036 0.05475272983312607 -0.002566300565376878 0.9963235855102539
1556456401.235157 150.3572540283203 -201.7185821533203 -25.6527042388916 0.06472742557525635 0.06219220161437988 0.005271300207823515 0.9959491491317749
1556456401.535408 150.27667236328125 -203.97007751464844 -25.978506088256836 0.06594274193048477 0.0636744424700737 0.007475818507373333 0.9957616925239563
1556456402.035868 150.1508026123047 -207.7327423095703 -26.484546661376953 0.06903409212827682 0.06226648762822151 0.009967880323529243 0.9956193566322327
1556456402.436197 150.0204620361328 -210.65219116210938 -26.86847496032715 0.0616307407617569 0.05287666618824005 0.009159920737147331 0.9966553449630737
1556456402.836531 149.9061279296875 -213.60658264160156 -27.269065856933594 0.07584711909294128 0.049459002912044525 0.008332246914505959 0.9958572387695312
1556456403.336951 149.81507873535156 -217.17892456054688 -27.802213668823242 0.07384587824344635 0.05262703821063042 0.010892236605286598 0.9958205819129944
1556456403.637223 149.73646545410156 -219.27700805664062 -28.141050338745117 0.07320336997509003 0.04938817769289017 0.011655023321509361 0.9960252046585083
1556456404.237746 149.66824340820312 -223.3500213623047 -28.73604965209961 0.07074128836393356 0.05182288587093353 0.013074795715510845 0.9960618019104004
1556456404.638101 149.61476135253906 -226.053955078125 -29.13617706298828 0.07363146543502808 0.05303937941789627 0.01419460866600275 0.9957729578018188
1556456405.038422 149.5738067626953 -228.70301818847656 -29.540550231933594 0.07412956655025482 0.05460905283689499 0.01690555550158024 0.9956088066101074
1556456405.438795 149.53501892089844 -231.330322265625 -29.94623374938965 0.07636310905218124 0.05608953908085823 0.019982531666755676 0.9953006505966187
1556456405.839121 149.49752807617188 -233.9602813720703 -30.368227005004883 0.07949058711528778 0.05358949303627014 0.02120458520948887 0.9951682686805725
1556456406.239459 149.47164916992188 -236.56784057617188 -30.80962562561035 0.07822323590517044 0.05060897767543793 0.022278137505054474 0.9954012036323547
1556456406.739896 149.44491577148438 -239.86788940429688 -31.34315299987793 0.07727515697479248 0.05241703987121582 0.02058899588882923 0.9954180717468262
1556456407.140244 149.42214965820312 -242.5400848388672 -31.78137969970703 0.07915206253528595 0.05569230020046234 0.018987102434039116 0.9951245188713074
1556456407.540604 149.3842010498047 -245.26144409179688 -32.23384094238281 0.0793558657169342 0.05655067041516304 0.01864759624004364 0.9950663447380066
1556456408.041048 149.35308837890625 -248.694091796875 -32.78495788574219 0.07330816239118576 0.056846246123313904 0.021829230710864067 0.9954485893249512
1556456408.441381 149.35531616210938 -251.5534210205078 -33.25371551513672 0.08563725650310516 0.05756021663546562 0.024922393262386322 0.994350016117096
1556456408.941819 149.3719940185547 -255.06512451171875 -33.85901641845703 0.07771711051464081 0.05909302085638046 0.03083481267094612 0.9947448372840881
1556456409.34217 149.40951538085938 -257.901123046875 -34.33251953125 0.078424833714962 0.06051729619503021 0.03478334844112396 0.994473397731781
1556456409.842609 149.5038299560547 -261.522216796875 -34.94016647338867 0.08304651826620102 0.0583791546523571 0.04031835496425629 0.9940168857574463
1556456410.34298 149.65916442871094 -265.156005859375 -35.571128845214844 0.08045137673616409 0.058485519140958786 0.052133433520793915 0.9936745762825012
1556456410.943483 149.98876953125 -269.8644714355469 -36.41659164428711 0.08384572714567184 0.06169814243912697 0.0713757798075676 0.9920024275779724
1556456411.444034 150.3435516357422 -273.5362854003906 -37.07478713989258 0.085634745657444 0.06017713621258736 0.07540250569581985 0.9916450381278992
1556456411.944418 150.73374938964844 -277.307373046875 -37.77421188354492 0.08736785501241684 0.06455067545175552 0.07530581206083298 0.991226077079773
1556456412.444827 151.076904296875 -281.1038818359375 -38.4847526550293 0.08871372789144516 0.056492529809474945 0.07315358519554138 0.9917595982551575
1556456412.945281 151.37266540527344 -284.9739074707031 -39.21732711791992 0.09163075685501099 0.05321244150400162 0.06599526852369308 0.9921778440475464
1556456413.345643 151.56874084472656 -288.03253173828125 -39.81637191772461 0.09252685308456421 0.05355474352836609 0.055541861802339554 0.992716372013092
1556456413.745995 151.749755859375 -291.12347412109375 -40.44557571411133 0.0965045839548111 0.05786240100860596 0.047537662088871 0.9925114512443542
1556456414.046194 151.82861328125 -293.38714599609375 -40.87790298461914 0.08897391706705093 0.05841779708862305 0.04239736124873161 0.9934150576591492
1556456414.546662 151.91773986816406 -297.1922302246094 -41.61456298828125 0.09490866214036942 0.060655564069747925 0.03456028550863266 0.9930351972579956
1556456415.0471 151.9548797607422 -300.9143371582031 -42.328338623046875 0.09039610624313354 0.06258177012205124 0.029462434351444244 0.9935008883476257
1556456415.347351 151.95657348632812 -303.1090393066406 -42.75996017456055 0.09105487167835236 0.06304904073476791 0.02669687010347843 0.9934893846511841
1556456415.747682 151.94862365722656 -306.0355224609375 -43.31899642944336 0.09293757379055023 0.06440524011850357 0.024626903235912323 0.9932814836502075
1556456416.248139 151.9212646484375 -309.5976257324219 -43.99825668334961 0.09346260130405426 0.06288415193557739 0.022190188989043236 0.9933871030807495
1556456416.748539 151.8824005126953 -313.09967041015625 -44.68135452270508 0.09808316826820374 0.06416230648756027 0.021827399730682373 0.9928678274154663
1556456417.249084 151.85458374023438 -316.5102233886719 -45.355308532714844 0.09597276151180267 0.06512288749217987 0.022697051987051964 0.9929919838905334
1556456417.749372 151.8224639892578 -319.7912902832031 -46.00761032104492 0.0984291061758995 0.06539306044578552 0.02215006947517395 0.992746114730835
1556456418.149722 151.7923126220703 -322.2796325683594 -46.50864791870117 0.09802264720201492 0.06557808071374893 0.021380003541707993 0.9927910566329956
1556456418.65015 151.73695373535156 -325.3070983886719 -47.144649505615234 0.10678400099277496 0.06618713587522507 0.018772341310977936 0.9918992519378662
1556456419.250676 151.6719970703125 -328.58673095703125 -47.85159683227539 0.10446298867464066 0.06663276255130768 0.017867352813482285 0.9921332597732544
1556456419.651039 151.6159210205078 -330.6587219238281 -48.30684280395508 0.10688523948192596 0.06566260755062103 0.01640855148434639 0.991965115070343
1556456420.051375 151.567138671875 -332.7061462402344 -48.760902404785156 0.10593526810407639 0.06485393643379211 0.015972573310136795 0.9921272993087769
1556456420.55319 151.4978790283203 -335.19732666015625 -49.3184814453125 0.1070893183350563 0.06405811756849289 0.015429666265845299 0.9920637011528015
1556456420.952161 151.4498291015625 -337.2576904296875 -49.772552490234375 0.10232655704021454 0.063996322453022 0.015672441571950912 0.9925664663314819
1556456421.45262 151.39598083496094 -339.94134521484375 -50.35713195800781 0.10535287111997604 0.06571219861507416 0.015462989918887615 0.9921408891677856
1556456421.852959 151.3535919189453 -342.1559143066406 -50.84920120239258 0.1076231449842453 0.06870464980602264 0.015746664255857468 0.9916899800300598
1556456422.153231 151.29832458496094 -343.84173583984375 -51.241432189941406 0.10905759036540985 0.06690480560064316 0.015224129892885685 0.991664469242096
1556456422.553548 151.22584533691406 -346.1432189941406 -51.77294921875 0.10818277299404144 0.06538931280374527 0.013185422867536545 0.9918906092643738
1556456423.053994 151.11590576171875 -349.0577392578125 -52.409244537353516 0.11257603764533997 0.06654123961925507 0.00952103454619646 0.9913668632507324
1556456423.654516 151.01475524902344 -352.7802734375 -53.25910949707031 0.11646667122840881 0.0861988365650177 0.004904767032712698 0.9894348382949829
1556456424.054811 150.85801696777344 -355.2298583984375 -53.8238525390625 0.10084272921085358 0.08452393859624863 -0.002403085585683584 0.9913025498390198
1556456424.455224 150.61427307128906 -357.8067626953125 -54.38517379760742 0.11042206734418869 0.07260378450155258 -0.013152691535651684 0.9911421537399292
1556456424.955623 150.27828979492188 -361.0522155761719 -55.1160774230957 0.11474388837814331 0.06736569851636887 -0.023886971175670624 0.9908204674720764
1556456425.456081 149.916259765625 -364.3302917480469 -55.893028259277344 0.1185753270983696 0.06626860797405243 -0.023444801568984985 0.990453839302063
1556456425.756288 149.71226501464844 -366.3251647949219 -56.38405990600586 0.12107320874929428 0.06661331653594971 -0.020444100722670555 0.9901949763298035
1556456426.15664 149.4463348388672 -368.9996643066406 -57.04676055908203 0.1209840178489685 0.06660600751638412 -0.016644399613142014 0.9902775287628174
1556456426.557048 149.20059204101562 -371.7213439941406 -57.72673416137695 0.12055673450231552 0.06398355960845947 -0.01190493069589138 0.9905707836151123
1556456427.057446 148.94129943847656 -375.1350402832031 -58.55297088623047 0.11659232527017593 0.06307271867990494 -0.005990903824567795 0.991157054901123
1556456427.3577 148.78526306152344 -377.2705383300781 -59.08540725708008 0.12091205269098282 0.06099282205104828 -0.004981608595699072 0.9907751679420471
1556456427.858126 148.54513549804688 -380.75909423828125 -59.95729064941406 0.12458926439285278 0.05928066000342369 -0.0033777544740587473 0.9904301762580872
1556456428.258502 148.34945678710938 -383.6011962890625 -60.699275970458984 0.1251678317785263 0.05628742650151253 -0.002146835206076503 0.990535318851471
1556456428.658841 148.15919494628906 -386.43841552734375 -61.42613220214844 0.12829190492630005 0.05397292971611023 -0.00161572708748281 0.990265429019928
1556456429.059189 148.00045776367188 -389.314697265625 -62.185829162597656 0.12547922134399414 0.057619091123342514 0.0010429836111143231 0.9904211163520813
1556456429.359457 147.89242553710938 -391.4734802246094 -62.755496978759766 0.12781041860580444 0.05744760483503342 0.0038585644215345383 0.9901259541511536
1556456429.659714 147.780517578125 -393.6382141113281 -63.33675765991211 0.1314723640680313 0.0539495088160038 0.006130448076874018 0.989831805229187
1556456430.060055 147.66407775878906 -396.52813720703125 -64.12405395507812 0.13186319172382355 0.053284596651792526 0.010400045663118362 0.9897801280021667
1556456430.360307 147.61331176757812 -398.6661682128906 -64.72694396972656 0.13001996278762817 0.05715525522828102 0.01410942617803812 0.9897621273994446
1556456430.760663 147.53672790527344 -401.5346984863281 -65.50096130371094 0.13076727092266083 0.05589819699525833 0.01759825088083744 0.9896795749664307
1556456431.261116 147.4540557861328 -405.1277160644531 -66.49385070800781 0.1331378072500229 0.051755864173173904 0.021600868552923203 0.9895095229148865
1556456431.561314 147.4370880126953 -407.2705993652344 -67.09415435791016 0.13282914459705353 0.05241618677973747 0.025005968287587166 0.9894360303878784
1556456431.9617 147.4301300048828 -410.11962890625 -67.8922348022461 0.13412220776081085 0.052970949560403824 0.02890704944729805 0.9891257286071777
1556456432.462127 147.46896362304688 -413.65386962890625 -68.89389038085938 0.1299767792224884 0.05681772902607918 0.033010341227054596 0.9893372654914856
1556456432.862491 147.48480224609375 -416.4990539550781 -69.69719696044922 0.13444891571998596 0.054256267845630646 0.032998766750097275 0.9888836741447449
1556456433.26279 147.49224853515625 -419.28936767578125 -70.49882507324219 0.1341230422258377 0.0518316775560379 0.032414522022008896 0.9890772700309753
1556456433.663163 147.53256225585938 -422.1230163574219 -71.31547546386719 0.13687361776828766 0.056043948978185654 0.031623151153326035 0.9884961843490601
1556456434.063492 147.55496215820312 -424.9683532714844 -72.12352752685547 0.13185028731822968 0.059421394020318985 0.030882375314831734 0.9890050292015076
1556456434.263654 147.5575714111328 -426.3865661621094 -72.52054595947266 0.13318441808223724 0.059551868587732315 0.031178107485175133 0.9888091087341309
1556456434.664015 147.55931091308594 -429.2434387207031 -73.32096862792969 0.1361507773399353 0.05851070210337639 0.030198611319065094 0.9884976744651794
1556456434.964265 147.54391479492188 -431.3717041015625 -73.93809509277344 0.13487644493579865 0.05554632842540741 0.029738275334239006 0.9888572692871094
1556456435.364623 147.522216796875 -434.1062927246094 -74.69173431396484 0.13135401904582977 0.05020038038492203 0.026900658383965492 0.9896981716156006
1556456435.764964 147.49212646484375 -436.8599853515625 -75.44908142089844 0.13420803844928741 0.04494292289018631 0.025355348363518715 0.9896087646484375
1556456436.165329 147.46932983398438 -439.54437255859375 -76.20166015625 0.13609853386878967 0.04294024407863617 0.025426218286156654 0.9894376993179321
1556456436.565672 147.43890380859375 -442.24517822265625 -76.96585083007812 0.13860788941383362 0.04074667766690254 0.0240581464022398 0.9892163276672363
1556456436.865917 147.42185974121094 -444.1932067871094 -77.53349304199219 0.14218206703662872 0.04010273143649101 0.02310931123793125 0.988757848739624
1556456437.266253 147.39804077148438 -446.77337646484375 -78.30198669433594 0.14100182056427002 0.04048682004213333 0.022920725867152214 0.9889155626296997
1556456437.66666 147.37649536132812 -449.3864440917969 -79.07586669921875 0.14264991879463196 0.04121622443199158 0.022804517298936844 0.9886517524719238
1556456438.167071 147.3418731689453 -452.5780029296875 -80.02566528320312 0.1399252563714981 0.043765340000391006 0.019067585468292236 0.9890106320381165
1556456438.66751 147.261962890625 -455.71673583984375 -80.96865844726562 0.14220388233661652 0.044174741953611374 0.014472613111138344 0.9887452721595764
1556456439.167907 147.1292724609375 -458.765625 -81.86257934570312 0.1421707719564438 0.04111625626683235 0.005845509469509125 0.9889705777168274
1556456439.668352 146.9183807373047 -461.8026123046875 -82.77515411376953 0.14444613456726074 0.036326803267002106 -0.00657473923638463 0.9888237714767456
1556456440.16879 146.64453125 -464.7901611328125 -83.68708038330078 0.14062274992465973 0.03668370097875595 -0.018260328099131584 0.9892148971557617
1556456440.669224 146.30604553222656 -467.7912902832031 -84.5730972290039 0.14441855251789093 0.039250098168849945 -0.03325137868523598 0.9881787300109863
1556456441.069551 145.96498107910156 -470.1683044433594 -85.28265380859375 0.14084991812705994 0.04232481122016907 -0.04602504149079323 0.9880545139312744
1556456441.469906 145.5293426513672 -472.5083312988281 -85.97582244873047 0.13865000009536743 0.04243311658501625 -0.06261743605136871 0.9874485731124878
1556456441.870297 145.0178985595703 -474.84063720703125 -86.60738372802734 0.1426001489162445 0.043894972652196884 -0.08160366117954254 0.9854335188865662
1556456442.270592 144.42933654785156 -477.148681640625 -87.32416534423828 0.14596664905548096 0.04880858212709427 -0.10195659101009369 0.9828104972839355
1556456442.670911 143.70802307128906 -479.3672790527344 -87.95870971679688 0.13386638462543488 0.05079619958996773 -0.12850108742713928 0.981319010257721
1556456443.071323 142.8096923828125 -481.6244201660156 -88.59496307373047 0.14182481169700623 0.05622350424528122 -0.15573865175247192 0.9759458303451538
1556456443.371538 142.0923614501953 -483.27056884765625 -89.06287384033203 0.13900984823703766 0.06050889194011688 -0.17690102756023407 0.9724818468093872
1556456443.771934 140.97576904296875 -485.4697265625 -89.70164489746094 0.13825483620166779 0.062393706291913986 -0.2046617567539215 0.9670088887214661
1556456444.172256 139.7350311279297 -487.6163635253906 -90.30388641357422 0.14096231758594513 0.06865113973617554 -0.23156842589378357 0.9601003527641296
1556456444.572554 138.34873962402344 -489.6947021484375 -90.88218688964844 0.13416142761707306 0.07366640120744705 -0.2581825256347656 0.9538950324058533
1556456445.17313 135.96823120117188 -492.7693176269531 -91.70541381835938 0.13161930441856384 0.07267579436302185 -0.29716140031814575 0.9429154992103577
1556456445.773624 133.3590850830078 -495.74749755859375 -92.49243927001953 0.12910354137420654 0.0790800228714943 -0.3263261616230011 0.9330540299415588
1556456446.073849 131.990478515625 -497.1930847167969 -92.86477661132812 0.12936407327651978 0.08203959465026855 -0.33947479724884033 0.9280579090118408
1556456446.474245 130.08670043945312 -499.0751953125 -93.31887817382812 0.12332352250814438 0.08706247806549072 -0.3550755977630615 0.9225685596466064
1556456446.974707 127.59715270996094 -501.3829345703125 -93.88936614990234 0.12747927010059357 0.08896990865468979 -0.37025514245033264 0.9158300757408142
1556456447.575182 124.55780029296875 -504.0489807128906 -94.51824951171875 0.12740054726600647 0.08901355415582657 -0.3838103711605072 0.9102391600608826
1556456448.075645 121.9765396118164 -506.1992492675781 -95.04021453857422 0.12900206446647644 0.08904501050710678 -0.39315298199653625 0.9060133099555969
1556456448.576028 119.42086791992188 -508.2686462402344 -95.54621887207031 0.1250208169221878 0.08997148275375366 -0.39679014682769775 0.9048936367034912
1556456448.976372 117.4226303100586 -509.8793029785156 -95.9346923828125 0.12128453701734543 0.09323384612798691 -0.39868590235710144 0.9042384028434753
1556456449.576922 114.44070434570312 -512.24169921875 -96.49578094482422 0.12569288909435272 0.09181296825408936 -0.4010006785392761 0.9027569890022278
1556456450.07735 112.03166961669922 -514.1400756835938 -96.94375610351562 0.1267586201429367 0.08954273164272308 -0.401045024394989 0.9028162956237793
1556456450.477685 110.22563934326172 -515.5546264648438 -97.29695892333984 0.12803108990192413 0.08671047538518906 -0.39872652292251587 0.903939425945282
1556456450.978137 108.18155670166016 -517.203125 -97.71994018554688 0.1307833194732666 0.08498471230268478 -0.3958899676799774 0.9049555063247681
1556456451.378471 106.7727279663086 -518.359619140625 -98.03221130371094 0.13100184500217438 0.08525407314300537 -0.3912518322467804 0.9069135785102844
1556456451.778807 105.49514770507812 -519.4511108398438 -98.32552337646484 0.13254620134830475 0.08471070230007172 -0.38563811779022217 0.9091417789459229
1556456452.179172 104.30545043945312 -520.4820556640625 -98.60857391357422 0.1311660259962082 0.08410317450761795 -0.38206079602241516 0.9109070301055908
1556456452.679591 102.88080596923828 -521.7283325195312 -98.93775177001953 0.13070671260356903 0.08439741283655167 -0.37813058495521545 0.9125843048095703
1556456453.180048 101.48583984375 -522.962890625 -99.26525115966797 0.13587550818920135 0.08371423929929733 -0.3752463757991791 0.9130826592445374
1556456453.680444 100.08313751220703 -524.2177124023438 -99.63375091552734 0.13411663472652435 0.08319791406393051 -0.37287387251853943 0.9143609404563904
1556456454.180947 98.661865234375 -525.4692993164062 -99.9743881225586 0.1366075575351715 0.08185930550098419 -0.36985599994659424 0.9153381586074829
1556456454.781422 97.05097961425781 -526.9158325195312 -100.38858032226562 0.13906113803386688 0.08641261607408524 -0.3683154284954071 0.9151713848114014
1556456455.281837 95.88178253173828 -527.984375 -100.69556427001953 0.13928861916065216 0.08784154057502747 -0.3683975040912628 0.9149676561355591
1556456455.782284 94.7910385131836 -528.9590454101562 -100.96932220458984 0.1421777307987213 0.09025689959526062 -0.37602803111076355 0.9111762046813965
1556456456.282689 93.7188491821289 -529.8609008789062 -101.2269515991211 0.13793708384037018 0.09546280652284622 -0.3853629231452942 0.9073894619941711
1556456456.683047 92.74880981445312 -530.6515502929688 -101.45020294189453 0.13508358597755432 0.09834077954292297 -0.3907800018787384 0.905191957950592
1556456457.0834 91.65702056884766 -531.5614013671875 -101.69650268554688 0.1393381953239441 0.09778683632612228 -0.39620161056518555 0.9022454619407654
